code,name,roe,net_profit,np_margin,gp_margin
sh.603885,sh.603885,3.9173,4.4043260608,7.3646,16.1217
sz.000682,sz.000682,3.9091,2.2262211015999998,14.6565,30.449900000000003
sh.601112,sh.601112,3.9083,2.0072918375,12.3118,21.8413
sh.688110,sh.688110,3.9076,1.5331244713999999,31.985200000000003,53.169599999999996
sz.000893,sz.000893,3.9074999999999998,5.3336580446,35.8485,57.3642
sz.000960,sz.000960,3.9007,8.8653854055,5.7005,10.044
sz.002690,sz.002690,3.8961999999999994,1.159694502,28.838200000000004,54.7163
sh.603338,sh.603338,3.8958,4.5306047811,18.436700000000002,33.8099
sh.600323,sh.600323,3.8837,7.1327487312,19.5074,38.0067
sz.301061,sz.301061,3.8822,1.6641890196,22.3415,38.1308
sh.600233,sh.600233,3.8788000000000005,13.649842174100002,7.2727,11.1755
sh.600827,sh.600827,3.8651999999999997,8.523930460399999,12.3264,24.1035
sz.002262,sz.002262,3.8634000000000004,3.1760167564999997,19.7237,70.9674
sz.000739,sz.000739,3.8608999999999996,2.492767395,10.1853,29.3039
sz.300896,sz.300896,3.8597,3.0103090264,47.4987,92.4895
sz.300821,sz.300821,3.8596,1.9403398559,15.449499999999999,21.0555
sh.600188,sh.600188,3.8434000000000004,52.43626,15.1599,25.918200000000002
sz.002326,sz.002326,3.8396,1.2184914851000002,7.198300000000001,24.0894
sz.000987,sz.000987,3.8297,15.960553731400001,103.7112,21.157
sz.002275,sz.002275,3.8176,1.2435643396,23.6815,82.2643
sh.600690,sh.600690,3.8146,48.067917298999994,6.5233,25.343799999999998
sh.603507,sh.603507,3.7986,1.0082281435,6.7729,18.231
sz.000997,sz.000997,3.798,3.1201014019,12.670799999999998,29.4312
sh.603713,sh.603713,3.7947,2.203696816,5.8864,11.0949
sz.000915,sz.000915,3.7918,2.0942277865,50.797599999999996,81.87219999999999
sz.002756,sz.002756,3.7805999999999997,5.0340563365,20.723,30.8687
sh.600578,sh.600578,3.7799,13.5578571324,13.317100000000002,18.6949
sh.603092,sh.603092,3.7774,2.1250544362,18.9896,23.738
sh.605090,sh.605090,3.7701,4.3672392046,9.709900000000001,14.3807
sh.600885,sh.600885,3.7655000000000003,6.3866991289,12.504100000000001,32.0864
sz.002083,sz.002083,3.7630999999999997,1.7812812036,12.643699999999999,23.6466
sh.603730,sh.603730,3.7624,1.8643184431,12.1114,27.019199999999998
sh.601128,sh.601128,3.7548,12.84176,40.4974,0.0
sz.002996,sz.002996,3.7481,1.26205604,3.3087,4.3598
sz.301200,sz.301200,3.7394,3.2537939573,16.642100000000003,33.122
sh.688128,sh.688128,3.7355,1.3221534362,11.1825,31.234499999999997
sh.688016,sh.688016,3.7340999999999998,1.5260606444,41.2186,73.12910000000001
sh.600351,sh.600351,3.7185999999999995,1.0697301422,18.7008,53.2442
sh.600301,sh.600301,3.7175,2.6919199258999997,23.2593,41.5089
sh.601100,sh.601100,3.7092,6.5327247513,20.3519,38.5735
sh.601882,sh.601882,3.7068,1.1138440559,13.6647,25.584
sh.601702,sh.601702,3.7045000000000003,2.4291107337,8.16,14.257100000000001
sh.600863,sh.600863,3.6923,8.996097705599999,19.1099,24.4295
sh.601975,sh.601975,3.6569,4.3442916773,27.6975,29.064600000000002
sh.600276,sh.600276,3.6546000000000003,22.809947053400002,28.0201,86.5986
sh.600111,sh.600111,3.6531000000000002,10.4714842038,8.8301,13.223799999999999
sz.002603,sz.002603,3.6525000000000003,4.086124292,16.747899999999998,60.053900000000006
sz.301665,sz.301665,3.6523,1.6126802124000001,11.706999999999999,28.5078
sh.600710,sh.600710,3.6406,7.5922888923,2.4385,5.8115
sh.601717,sh.601717,3.6237,9.3328548641,9.786999999999999,19.270599999999998
sh.600312,sh.600312,3.6207000000000003,4.3611587137,17.801000000000002,29.4219
sh.603737,sh.603737,3.62,1.0358497359,4.2528999999999995,30.8373
sh.600114,sh.600114,3.6135,1.7881610681,11.6347,26.509700000000002
sh.601677,sh.601677,3.6075999999999997,7.0100096734,7.1774000000000004,9.8446
sh.603093,sh.603093,3.6072,2.0543076651,47.4292,0.0
sz.002419,sz.002419,3.6062999999999996,1.4813889496000001,4.6708,35.4061
sz.300009,sz.300009,3.6035,1.7216474708,31.781399999999998,75.5904
sz.300910,sz.300910,3.5969,1.3992759574,15.964300000000001,33.8547
sz.002605,sz.002605,3.5957999999999997,1.4644593433000002,18.563,37.9412
sz.000630,sz.000630,3.5947,19.9021334864,3.0775,7.577
sz.300408,sz.300408,3.5905,7.9080513026,29.496699999999997,43.4889
sz.300926,sz.300926,3.5832999999999995,1.2936573429,12.833900000000002,24.993399999999998
sz.002745,sz.002745,3.5756,4.1660791818,8.8264,26.9185
sz.002311,sz.002311,3.5714,9.4529738176,3.2585999999999995,9.9216
sh.603345,sh.603345,3.5703,5.6739845349,12.0462,24.9871
sz.301511,sz.301511,3.5669,1.9977765318,4.6055,9.107700000000001
sh.605319,sh.605319,3.5654,1.0079610244,15.0594,25.7731
sz.002056,sz.002056,3.5652999999999997,3.7747825930000003,6.8892999999999995,17.1328
sh.603899,sh.603899,3.5631000000000004,3.5489793097000004,6.417299999999999,20.2716
sz.301682,sz.301682,3.5612999999999997,2.0555069966999997,24.1075,46.5901
sz.300815,sz.300815,3.5545,1.8042148141,9.1791,23.6007
sh.603612,sh.603612,3.5541000000000005,2.7245687855000003,5.7687,12.420200000000001
sh.688612,sh.688612,3.5533,1.3110984488,9.6147,24.029700000000002
sz.300146,sz.300146,3.5502,4.0308354981,21.5692,69.1472
sh.601991,sh.601991,3.5452999999999997,34.45578,11.382299999999999,19.6602
sh.603013,sh.603013,3.5402000000000005,1.7571249387,7.9999,16.9853
sh.601869,sh.601869,3.5319000000000003,5.85263373,15.8378,41.5146
sh.600861,sh.600861,3.5305999999999997,4.3718508333,3.8409,4.1678
sz.300558,sz.300558,3.5238,2.3115960265999997,22.2304,79.0834
sh.601827,sh.601827,3.5102,4.6286273199000005,30.4265,47.9564
sh.601083,sh.601083,3.5096000000000003,3.3824038954000004,19.5269,28.4732
sz.300346,sz.300346,3.5073,1.5196246667,22.9696,41.8612
sz.000783,sz.000783,3.5069999999999997,14.8804166448,44.1917,0.0
sh.688029,sh.688029,3.4986,1.4872279311,17.4203,64.0095
sh.600729,sh.600729,3.4915000000000003,2.8223265669999997,6.916300000000001,29.469099999999997
sh.600486,sh.600486,3.4888000000000003,4.0710877327,11.741999999999999,21.793000000000003
sz.002028,sz.002028,3.4795,5.7178963663,12.5155,28.9504
sh.600298,sh.600298,3.4787,4.3943247496,9.692499999999999,26.4679
sz.002293,sz.002293,3.4554,1.4766335947999998,12.749099999999999,49.582100000000004
sh.600487,sh.600487,3.4440999999999997,11.8193681275,6.643599999999999,15.9795
sh.600875,sh.600875,3.4423000000000004,15.654902505499999,9.093,17.1821
sz.002489,sz.002489,3.4215000000000004,1.6102802431,6.514499999999999,20.8816
sz.002928,sz.002928,3.4167000000000005,1.3404069116,7.350099999999999,-0.1972
sz.000708,sz.000708,3.4087,15.2233718935,5.745900000000001,14.432900000000002
sh.600362,sh.600362,3.4072999999999998,31.45253919,2.2608,5.0699000000000005
sh.601789,sh.601789,3.4039,1.8928953550999998,3.7800000000000002,7.115399999999999
sh.603659,sh.603659,3.3992,7.7172911909,17.7376,29.7749
sh.600085,sh.600085,3.3969,6.167328949600001,13.223099999999999,41.6573
sh.600845,sh.600845,3.3944,3.8538324811,14.5761,30.768
sh.600309,sh.600309,3.3842999999999996,43.6166954916,8.0694,14.728
sz.002850,sz.002850,3.3842,4.5555259053,10.9974,21.1662
sz.002351,sz.002351,3.3758000000000004,1.1036068261,19.0727,42.3596
sh.603053,sh.603053,3.3606999999999996,1.7285089188,10.7156,19.9209
sh.603194,sh.603194,3.3543000000000003,1.8482666691999998,10.6272,30.158600000000003
sh.688036,sh.688036,3.3536,7.417996777000001,4.579,22.0047
sz.300014,sz.300014,3.3522999999999996,14.4299940757,6.9778,14.038300000000001
sh.601900,sh.601900,3.3424,3.3586534901,17.0544,40.2255
sz.000425,sz.000425,3.3404999999999996,20.8662902951,7.0043,22.051499999999997
sz.002409,sz.002409,3.3401,2.9893547430000003,15.1532,31.2457
sh.600426,sh.600426,3.3208,11.942720673599998,14.313600000000001,22.2802
sh.603596,sh.603596,3.3063000000000002,2.6936385934,10.072000000000001,19.4289
sh.603112,sh.603112,3.3061,1.5176923874000001,14.3926,21.117
sh.603365,sh.603365,3.2996999999999996,1.0509712056,10.7356,46.2928
sh.600150,sh.600150,3.2988999999999997,51.7033280018,11.9373,17.4753
sh.600702,sh.600702,3.2987,2.3115983676,15.6048,66.3484
sz.001286,sz.001286,3.2929,13.902065171099999,24.0555,39.1549
sh.600779,sh.600779,3.2897999999999996,1.7103748607,20.9648,79.83879999999999
sh.600757,sh.600757,3.2881,3.3603858298000002,18.9143,35.6756
sz.000683,sz.000683,3.2839,5.4683027134,20.119300000000003,32.5054
sz.002415,sz.002415,3.2833,32.615442657399996,15.7445,49.085499999999996
sz.002734,sz.002734,3.2803,1.4202437382,10.6978,25.0409
sz.300184,sz.300184,3.277,1.3732173846,4.843299999999999,10.8606
sz.000338,sz.000338,3.2727,39.8288708381,6.366199999999999,21.4308
sh.601628,sh.601628,3.2686,200.74,21.5176,0.0
sh.603680,sh.603680,3.267,1.89254381,16.6269,34.1215
sz.000885,sz.000885,3.2584,3.4265532023,21.072499999999998,41.7076
sh.688120,sh.688120,3.2584,2.4730487048,20.5844,42.309200000000004
sh.603209,sh.603209,3.2569,1.1403814136,24.3927,29.1692
sz.002773,sz.002773,3.2528,3.0320336373,28.9737,88.66159999999999
sz.002142,sz.002142,3.2423,82.7,40.571,0.0
sh.600011,sh.600011,3.2377000000000002,65.07084791,11.4596,19.5211
sh.601601,sh.601601,3.2299,103.67,11.2019,0.0
sh.600064,sh.600064,3.228,6.411277183099999,105.7868,21.133399999999998
sh.600901,sh.600901,3.2276,8.3017859062,46.163,0.0
sh.600377,sh.600377,3.2223,14.1947695402,31.3519,36.5971
sz.301526,sz.301526,3.2194000000000003,2.8277478887000003,12.7683,23.289
sz.002838,sz.002838,3.2194000000000003,1.3389202416,7.8028,14.688399999999998
sz.000528,sz.000528,3.2161000000000004,6.285259085800001,6.2473,21.3094
sh.600862,sh.600862,3.2145,2.4672616777000003,22.8189,40.5388
sh.600210,sh.600210,3.2131,2.2455549835,9.7003,23.026699999999998
sh.603067,sh.603067,3.2085000000000004,1.2187855874,10.203800000000001,26.7582
sz.000553,sz.000553,3.2078,5.69228,7.8997,27.7223
sz.301267,sz.301267,3.2049000000000003,1.8425284841999998,16.020799999999998,46.132
sh.600617,sh.600617,3.2006,1.6661669485,3.4651,8.888300000000001
sh.603889,sh.603889,3.1967000000000003,1.2483864176000001,9.713099999999999,20.3787
sh.600903,sh.600903,3.1965,1.2660094836,6.399100000000001,16.9534
sz.002085,sz.002085,3.1885999999999997,3.1872410343,9.217,16.0936
sz.002223,sz.002223,3.1857,4.2921123902,18.107400000000002,50.2117
sh.603181,sh.603181,3.1848,1.1242003313,17.1109,28.4136
sh.601918,sh.601918,3.1847,5.9517714469000005,16.5012,35.8144
sz.000791,sz.000791,3.1837999999999997,7.679770931599999,32.0818,43.0367
sz.301246,sz.301246,3.1836999999999995,1.4419756658,20.4964,32.0023
sh.600674,sh.600674,3.1832,14.654062036500001,445.1741,54.0482
sh.600547,sh.600547,3.1815,24.3903763058,7.5009999999999994,18.296699999999998
sh.600315,sh.600315,3.1806,2.2213430408000003,12.3735,65.8452
sz.002539,sz.002539,3.1761,3.1196448225,5.1128,12.2836
sz.301260,sz.301260,3.1687,1.3544245725,7.1984,36.1769
sh.603858,sh.603858,3.1673,3.0310274918,11.7527,63.347699999999996
sh.600166,sh.600166,3.1626000000000003,4.7934380727,3.0379,10.882
sh.601009,sh.601009,3.1471999999999998,66.41325,41.2214,0.0
sz.300298,sz.300298,3.1444,1.0299139424,8.309700000000001,52.50899999999999
sz.001696,sz.001696,3.1350999999999996,1.7867254038,5.8515999999999995,12.884
sh.601579,sh.601579,3.1349,1.2015113399,24.0173,61.602000000000004
sh.600030,sh.600030,3.1218,104.588657876,45.1688,0.0
sh.601838,sh.601838,3.1203000000000003,31.56704,50.9347,0.0
sz.002328,sz.002328,3.1162,1.1173244836,13.947399999999998,9.806099999999999
sh.600461,sh.600461,3.1146,3.3542929592000004,19.7985,36.516999999999996
sz.002497,sz.002497,3.114,3.4392230104,12.1518,24.586
sh.603589,sh.603589,3.1109999999999998,3.2870932721,23.8993,67.6149
sh.605577,sh.605577,3.1083,1.2329090005,22.9535,46.1438
sz.300033,sz.300033,3.1058,2.5592238571,24.2927,84.9881
sh.688475,sh.688475,3.1057,1.8264844093000001,12.927900000000001,50.4721
sh.600919,sh.600919,3.1026000000000002,109.25076,45.1817,0.0
sh.600681,sh.600681,3.0998,1.1347293395,5.9655,12.9041
sh.601799,sh.601799,3.0926,3.5515649218000003,10.354800000000001,19.3321
sz.002557,sz.002557,3.09,1.6781967303999998,7.5515,25.098399999999998
sz.000544,sz.000544,3.0883000000000003,3.6119722687,30.7872,60.1638
sh.605020,sh.605020,3.0863,1.8089431077,13.664399999999999,27.212799999999998
sh.600007,sh.600007,3.086,3.0567285,33.947500000000005,59.3879
sz.000899,sz.000899,3.0844,2.5463626281,11.365,17.4943
sh.601208,sh.601208,3.0805,1.8393789559,12.741900000000001,17.1298
sz.000685,sz.000685,3.0761,5.925683679,58.9077,27.7779
sh.600079,sh.600079,3.0689,7.7005528274,12.6213,49.533899999999996
sh.600559,sh.600559,3.0686999999999998,1.6545410777,13.559899999999999,64.102
sz.002507,sz.002507,3.0662,2.7247227764999997,36.1535,54.85529999999999
sz.000415,sz.000415,3.0609,13.66812,15.2717,43.2113
sz.300395,sz.300395,3.055,1.4830081046,23.8528,50.7405
sh.600694,sh.600694,3.0475,3.0005743910000002,15.1819,42.2136
sz.002948,sz.002948,3.045,15.7131,36.1891,0.0
sh.603689,sh.603689,3.0444,1.1798284409,8.8355,15.398
sh.688018,sh.688018,3.0297,1.3604543085,20.9956,48.5087
sz.002206,sz.002206,3.0286,1.2404158904,9.4702,21.577099999999998
sz.002920,sz.002920,3.0185,4.6740309052999995,7.1962,18.5964
sh.601857,sh.601857,3.0108,534.77,7.2621,22.9241
sh.600900,sh.600900,3.01,68.8329742233,38.005,55.646300000000004
sz.002320,sz.002320,3.0073,4.074092263,26.333000000000002,44.1161
sh.600638,sh.600638,3.0020000000000002,1.3728555184,84.9862,22.889300000000002
sh.603877,sh.603877,2.9983,1.3664168744999998,8.2537,62.602000000000004
sh.688041,sh.688041,2.988,8.773613021000001,21.7514,55.604
sz.002950,sz.002950,2.988,1.1328639361,12.6423,32.6725
sz.002249,sz.002249,2.9878,3.0986727534,10.1975,24.5471
sh.603983,sh.603983,2.9873,1.009977522,11.4602,73.8198
sz.300861,sz.300861,2.9836,1.9427896156,32.8642,39.0664
sh.601066,sh.601066,2.9825,36.6993830121,47.689,0.0
sz.003031,sz.003031,2.9688,2.0900803672,19.017300000000002,30.549799999999998
sz.301371,sz.301371,2.9677,1.7155455781,31.288899999999998,77.20240000000001
sh.603613,sh.603613,2.9663,3.4158227695999996,3.4785999999999997,6.9347
sh.600036,sh.600036,2.9627,380.48,43.7635,0.0
sh.601298,sh.601298,2.9621,14.99512673,29.0952,41.7741
sh.600761,sh.600761,2.9615,3.6067304247000003,6.9511,22.9281
sh.600295,sh.600295,2.9612,7.7299485638,13.194,22.8762
sz.002140,sz.002140,2.9592,1.0712621853,5.5179,10.9643
sz.002130,sz.002130,2.9562,2.4320740813,11.9682,30.4616
sz.000062,sz.000062,2.9544,2.3051163389,2.9932,8.0677
sh.601665,sh.601665,2.9476999999999998,15.66649,43.7977,0.0
sh.603235,sh.603235,2.946,1.4700360508,22.978,39.9917
sh.600535,sh.600535,2.9417,3.6455023196,16.8399,71.1895
sz.002078,sz.002078,2.9364,9.100700702300001,9.0259,14.768899999999999
sz.002697,sz.002697,2.934,1.4254675467,5.8089,30.409399999999998
sh.603071,sh.603071,2.9328,2.0219991924,2.5956,8.960799999999999
sz.300595,sz.300595,2.9319,1.641759596,35.7333,71.6081
sz.300627,sz.300627,2.9267000000000003,1.2734201725,15.7779,60.401
sh.603518,sh.603518,2.9250000000000003,1.1078629887,10.308,69.574
sz.000786,sz.000786,2.9175,8.2452246489,13.3773,29.5821
sz.301029,sz.301029,2.9166999999999996,1.2911367692,17.2997,39.0233
sh.601916,sh.601916,2.9127,61.7,35.893,0.0
sh.688726,sh.688726,2.9072,1.2080781785999999,12.4863,34.1768
sz.002011,sz.002011,2.9066,1.9466731003,6.368600000000001,15.412500000000001
sz.001287,sz.001287,2.9003,1.5844298741999998,0.5306,2.822
sz.002533,sz.002533,2.895,1.5658537444,3.132,9.8879
sh.601156,sh.601156,2.894,6.5792970965999995,10.0946,14.970600000000001
sh.603568,sh.603568,2.8897,4.6594432546,32.007400000000004,45.1907
sh.601969,sh.601969,2.8892,1.748999,14.665000000000001,25.7849
sz.002050,sz.002050,2.8819,9.5086770026,12.232099999999999,27.7967
sh.601901,sh.601901,2.8796,14.938738212,43.9389,0.0
sh.600886,sh.600886,2.8746,38.8172106233,31.0194,45.0457
sz.000776,sz.000776,2.8739,51.12186146729999,43.7613,0.0
sh.600459,sh.600459,2.8712,2.3450031084,1.8014999999999999,3.6256999999999997
sz.002126,sz.002126,2.8707,2.4083369612,5.673,18.5911
sz.000550,sz.000550,2.8684000000000003,3.3817054,3.7425,11.762599999999999
sz.000831,sz.000831,2.8411,1.4055525473,17.1254,20.8361
sz.301109,sz.301109,2.8403,3.0487450231,41.1775,56.833299999999994
sz.002761,sz.002761,2.8388,3.0143530114,1.5899,4.3627
sh.603368,sh.603368,2.8366,2.2545416892,4.1927,11.5605
sz.002737,sz.002737,2.8326000000000002,1.1579206438,13.7208,56.3359
sz.300867,sz.300867,2.8305000000000002,1.1297293207999999,28.270200000000003,51.644400000000005
sh.603733,sh.603733,2.8294,2.5164501564,7.945099999999999,14.8371
sz.002518,sz.002518,2.8287,1.4143450697,11.4033,29.7125
sz.000531,sz.000531,2.8263,1.8817431029,21.934,12.2989
sz.300124,sz.300124,2.8255,10.2283383931,10.0839,29.0771
sh.603127,sh.603127,2.8238,2.3835142153,75.3954,20.4859
sh.601577,sh.601577,2.8238,23.20891,32.265899999999995,0.0
sh.688301,sh.688301,2.8203,1.8243660631,26.5878,45.8348
sz.000559,sz.000559,2.8198,2.4844262143,8.8589,22.5194
sh.601077,sh.601077,2.8195,40.21278,51.3569,0.0
sh.601877,sh.601877,2.8157,16.6508418445,7.8161,20.6763
sh.601995,sh.601995,2.8111,36.01247253,40.8062,0.0
sh.601319,sh.601319,2.8055,120.25,8.0957,0.0
sh.600018,sh.600018,2.8005999999999998,44.541654668999996,43.3125,39.4234
sh.600125,sh.600125,2.8002,2.1539454522,8.4454,13.0526
sh.600039,sh.600039,2.7967,15.243749151500001,6.9155,14.239799999999999
sz.002472,sz.002472,2.7958,3.0012883663,14.3227,27.548000000000002
sh.689009,sh.689009,2.7927,2.0910860268,3.5623,26.541500000000003
sz.002958,sz.002958,2.7910999999999997,12.47823,44.7061,0.0
sh.600664,sh.600664,2.7906,1.6107192396,3.8579000000000003,24.107300000000002
sh.601801,sh.601801,2.7904,3.3660233449,13.3186,27.169999999999998
sz.000623,sz.000623,2.7864,8.650985779099999,168.276,48.4163
sh.601668,sh.601668,2.7857,163.59772,3.1961999999999997,7.9268
sh.603809,sh.603809,2.7851999999999997,1.0331016436,15.033199999999999,31.2396
sh.600572,sh.600572,2.7749,2.0302890472999997,10.6548,56.7424
sh.600031,sh.600031,2.7732,25.23793,10.4973,27.480300000000003
sz.000951,sz.000951,2.7731,7.2923443963,3.7093000000000003,6.6591
sh.601963,sh.601963,2.7714,18.98372,47.511199999999995,0.0
sz.002020,sz.002020,2.7702999999999998,1.6615023550999999,18.0004,51.0833
sz.002839,sz.002839,2.768,5.7731729351,45.6131,0.0
sh.601825,sh.601825,2.7659,36.68932,55.2477,0.0
sh.600956,sh.600956,2.7645,8.0757991051,14.3712,23.0846
sz.000828,sz.000828,2.7538,2.8080589752,79.0823,70.218
sz.002158,sz.002158,2.7527,1.2170924326,17.674,33.022400000000005
sz.002034,sz.002034,2.7507,2.0423583077000003,24.438399999999998,44.3165
sz.300406,sz.300406,2.7504,1.05611273,31.543599999999998,81.9386
sz.000977,sz.000977,2.7455,6.0488483799,1.7052999999999998,6.639200000000001
sh.600060,sh.600060,2.7414,6.8497841287,4.9923,16.845
sz.002053,sz.002053,2.7392,2.1513437307,33.2571,53.2047
sh.603587,sh.603587,2.7331000000000003,1.0064187948999999,19.793,77.4575
sh.600908,sh.600908,2.7247,6.35374,45.861200000000004,0.0
sh.603179,sh.603179,2.7185,1.966880526,5.4048,20.2332
sz.002444,sz.002444,2.717,5.2436802280000006,13.8999,31.4124
sz.002966,sz.002966,2.7169,17.46185871,48.4353,0.0
sh.688809,sh.688809,2.7167,1.1201216197,39.3262,64.5351
sh.600163,sh.600163,2.714,2.083939113,44.9778,62.8505
sz.002244,sz.002244,2.7137000000000002,10.1870658025,8.155999999999999,11.0488
sz.002138,sz.002138,2.7089,1.9779202412999999,11.7396,32.5338
sh.600566,sh.600566,2.7042,3.9906685988999997,33.049099999999996,82.1244
sz.002637,sz.002637,2.7037999999999998,1.0770533082,3.396,8.5494
sz.300596,sz.300596,2.6978999999999997,1.2335792051,7.7475000000000005,22.738
sz.002563,sz.002563,2.6963999999999997,3.1023322179000004,8.9946,47.7029
sh.603279,sh.603279,2.6956,1.2346594636,9.1016,22.345599999999997
sh.600380,sh.600380,2.6955,8.8345070089,23.7391,63.1892
sh.600368,sh.600368,2.6955,1.9767394842,58.8525,62.9698
sh.605007,sh.605007,2.6881,1.0037984420000001,4.4036,9.393799999999999
sh.600803,sh.600803,2.6818999999999997,17.5374,5.6301,12.3419
sh.600197,sh.600197,2.6698,1.061400513,17.507,51.53
sh.600035,sh.600035,2.6636,2.5328716253,23.9593,35.8247
sh.600874,sh.600874,2.6581,2.9047613849,25.2829,39.420300000000005
sh.603786,sh.603786,2.6528,1.5662704409000001,10.237599999999999,25.2901
sz.000001,sz.000001,2.6519999999999997,145.23,41.1685,0.0
sz.002430,sz.002430,2.6433,2.8204060754,7.0576,22.5158
sh.601101,sh.601101,2.6422,4.0756936126,15.648100000000001,32.555800000000005
sz.000598,sz.000598,2.6389,5.4065579837,25.9054,46.5399
sz.000404,sz.000404,2.6377,1.5350190463,5.0642,13.345699999999999
sz.300398,sz.300398,2.637,1.395365364,15.9886,39.6403
sz.002035,sz.002035,2.6329000000000002,1.0911388517,9.200800000000001,44.793
sz.002508,sz.002508,2.6315999999999997,3.0599152711,15.5885,54.1023
sz.301498,sz.301498,2.6313,1.2351077739,7.515,41.6118
sh.601166,sh.601166,2.6272,238.76,43.34,0.0
sz.002204,sz.002204,2.6271,2.0845469553,5.149900000000001,17.0037
sz.000422,sz.000422,2.6207000000000003,3.1284405956,4.6305,13.9625
sh.601339,sh.601339,2.6152,2.4256186343,12.2017,17.069799999999997
sz.300450,sz.300450,2.6147,3.8930904874000003,10.548499999999999,33.6121
sh.603658,sh.603658,2.6143,2.3913727856,24.1017,66.6406
sh.600546,sh.600546,2.6075999999999997,6.1813425362,12.4429,38.842999999999996
sh.600006,sh.600006,2.6048,2.0485391233000003,8.3712,8.1153
sz.000421,sz.000421,2.6042,1.315687467,5.1769,12.8935
sz.300144,sz.300144,2.5999000000000003,2.1752257588,40.7159,64.8628
sz.002755,sz.002755,2.5925,1.0388395861,21.5625,84.10079999999999
sh.600216,sh.600216,2.5876,2.5836154294,11.7927,35.0552
sz.002203,sz.002203,2.5741,5.1029097571,2.125,5.0200000000000005
sh.600392,sh.600392,2.5621,3.3270866570999997,9.8361,12.8175
sh.603876,sh.603876,2.5562,1.9148007025,2.637,11.129999999999999
sz.000060,sz.000060,2.5532,5.0391785782,2.6502999999999997,5.3491
sz.002484,sz.002484,2.5524,1.6451912149,11.8899,25.8888
sh.600027,sh.600027,2.5521,24.64403,8.0871,12.634899999999998
sz.001301,sz.001301,2.5454,1.8082080033,8.2378,19.2792
sz.000543,sz.000543,2.5443000000000002,6.5986188725999995,11.003300000000001,14.394199999999998
sz.000906,sz.000906,2.5408,2.2989832513999997,0.40990000000000004,1.1162
sh.600998,sh.600998,2.5353,5.9519271257,1.3291000000000002,7.464600000000001
sz.300223,sz.300223,2.5352,3.2034831702999997,20.5382,43.4912
sz.002245,sz.002245,2.53,2.1624828841999997,10.044500000000001,19.545399999999997
sz.002352,sz.002352,2.5293,26.50843,3.5754,13.7376
sz.002353,sz.002353,2.5292,5.8947526575,17.914099999999998,33.616600000000005
sh.600511,sh.600511,2.5233,4.9151466476,3.626,6.0989
sz.000155,sz.000155,2.5149999999999997,4.6294878183999995,37.9187,61.1325
sz.002080,sz.002080,2.5147,5.8766670513,8.5736,20.9424
sh.601919,sh.601919,2.5118,68.8188937206,13.2863,17.2411
sz.300748,sz.300748,2.5107,1.9166521663,9.4146,21.831
sz.002402,sz.002402,2.4977,1.916461005,6.8088,20.4829
sz.000958,sz.000958,2.4962,12.399133094300002,45.4381,30.379099999999998
sh.600580,sh.600580,2.4947,2.8175633579,7.0689,23.305899999999998
sz.002294,sz.002294,2.4918,2.2582862803,18.383399999999998,76.58279999999999
sz.000100,sz.000100,2.488,6.0795653,1.3991,12.4975
sh.601318,sh.601318,2.479,332.63,15.229999999999999,0.0
sz.002273,sz.002273,2.4707,2.3489719518000003,13.6509,29.4737
sh.601330,sh.601330,2.4649,2.1858419956,24.4195,48.2702
sz.002479,sz.002479,2.4458,1.2951298374,9.2896,15.160199999999998
sh.603997,sh.603997,2.4455999999999998,1.3844364367,2.218,14.8775
sh.603055,sh.603055,2.4416,1.3376009476000001,9.3186,24.5474
sh.601229,sh.601229,2.4396,63.27732,44.6398,0.0
sh.600522,sh.600522,2.4331,9.4742125702,7.2090000000000005,15.5814
sz.301165,sz.301165,2.4288,1.2292301947,4.0987,35.6968
sh.601216,sh.601216,2.4265,7.2951440572,11.9784,19.8215
sh.603187,sh.603187,2.4229000000000003,1.0236960353,12.235100000000001,29.628100000000003
sz.000027,sz.000027,2.4193,16.3807685339,16.4632,27.386300000000002
sz.002340,sz.002340,2.4186,6.483157508500001,6.4951,17.471600000000002
sz.002064,sz.002064,2.4185000000000003,6.69451005,9.8933,18.4583
sz.002372,sz.002372,2.4174,1.1981058556,14.7424,41.402499999999996
sh.603323,sh.603323,2.4165,4.61904,40.3201,0.0
sh.600529,sh.600529,2.4138,2.0120602012999997,16.505,32.5629
sz.002895,sz.002895,2.4137,2.04374197,11.206900000000001,25.065700000000003
sz.002015,sz.002015,2.4091,3.6040809182999998,15.6285,30.6234
sh.600089,sh.600089,2.4026,21.4120872392,8.5834,21.1192
sz.002049,sz.002049,2.4018,3.3330807187000002,22.2341,52.581100000000006
sh.600713,sh.600713,2.4008000000000003,2.1169744459,1.5292,6.2799
sz.000905,sz.000905,2.3978,2.3409690764,4.003,7.9750000000000005
sh.601998,sh.601998,2.3976,204.89,37.492,0.0
sh.601088,sh.601088,2.3971,133.12,18.9099,32.8892
sz.000690,sz.000690,2.3961,3.0975166538,14.764,23.4015
sz.300130,sz.300130,2.3914999999999997,1.0666135468,12.304,30.050900000000002
sh.600897,sh.600897,2.391,1.2380398064,25.1272,33.751599999999996
sh.600814,sh.600814,2.3904,1.4708548741999998,29.5335,77.4989
sh.600428,sh.600428,2.3901,5.952113955700001,9.091299999999999,19.4513
sh.688385,sh.688385,2.3887,1.4008563573,13.5735,55.274100000000004
sh.603406,sh.603406,2.3844,1.1026907124,14.9786,19.5471
sz.002727,sz.002727,2.3785,1.7782777047,4.011,33.0851
